Course ID,Term,Session,Section,Subject,Catalog,Descr,Facil ID,Mtg Start,Mtg End,Mon,Tues,Wed,Thurs,Fri,Sat,Sun
007003,1171,1,003,ACCT,2020,PRINCIPLES OF ACCOUNTING II,MAMMEL118,12:00:00 PM,1:15:00 PM,N,Y,N,Y,N,N,N
007003,1171,1,004,ACCT,2020,PRINCIPLES OF ACCOUNTING II,MAMMEL117,4:30:00 PM,5:45:00 PM,Y,N,Y,N,N,N,N
007005,1171,1,001,ACCT,3020,BASIC FEDERAL INCOME TAXATION,MAMMEL215,9:00:00 AM,10:15:00 AM,N,Y,N,Y,N,N,N
007005,1171,1,002,ACCT,3020,BASIC FEDERAL INCOME TAXATION,MAMMEL119,6:00:00 PM,8:40:00 PM,Y,N,N,N,N,N,N
007006,1171,1,001,ACCT,3030,INTERMEDIATE FINANCIAL ACCT I,MAMMEL216,9:00:00 AM,10:15:00 AM,N,Y,N,Y,N,N,N
007006,1171,1,002,ACCT,3030,INTERMEDIATE FINANCIAL ACCT I,MAMMEL216,12:00:00 PM,1:15:00 PM,N,Y,N,Y,N,N,N
007007,1171,1,001,ACCT,3040,INTERMEDIATE ACCOUNTING II,MAMMEL120,6:00:00 PM,8:40:00 PM,N,Y,N,N,N,N,N
007008,1171,1,001,ACCT,3050,INTERMEDIATE MANAGERIAL ACCT,MAMMEL215,3:00:00 PM,4:15:00 PM,N,Y,N,Y,N,N,N
007008,1171,1,002,ACCT,3050,INTERMEDIATE MANAGERIAL ACCT,MAMMEL119,6:00:00 PM,8:40:00 PM,N,N,N,Y,N,N,N
007012,1171,1,001,ACCT,4010,ADVANCED FINANCIAL ACCOUNTING,MAMMEL215,6:00:00 PM,8:40:00 PM,N,N,Y,N,N,N,N
007015,1171,1,001,ACCT,4060,ADVANCED MANAGERIAL ACCOUNTING,MAMMEL215,12:00:00 PM,1:15:00 PM,Y,N,Y,N,N,N,N
007017,1171,1,001,ACCT,4080,PRINCIPLES OF AUDITING,MAMMEL121,6:00:00 PM,8:40:00 PM,N,Y,N,N,N,N,N
007022,1171,1,001,ACCT,4500,INDEPENDENT STUDY,TBA,,,N,N,N,N,N,N,N
007689,1171,1,850,BSAD,1500,INTRODUCTION TO BUSINESS,TOTLONLINE,,,N,N,N,N,N,N,N
008857,1171,1,001,BSAD,3100,MANAGEMENT INFORMATION SYSTEMS,MAMMEL119,3:00:00 PM,4:15:00 PM,N,Y,N,Y,N,N,N
008857,1171,1,002,BSAD,3100,MANAGEMENT INFORMATION SYSTEMS,MAMMEL323,6:00:00 PM,8:40:00 PM,N,N,N,Y,N,N,N
008857,1171,1,850,BSAD,3100,MANAGEMENT INFORMATION SYSTEMS,TOTLONLINE,,,N,N,N,N,N,N,N
008867,1171,1,001,BSAD,3500,OPERATIONS MANAGEMENT,MAMMEL215,12:00:00 PM,1:15:00 PM,N,Y,N,Y,N,N,N
008867,1171,1,002,BSAD,3500,OPERATIONS MANAGEMENT,MAMMEL215,10:30:00 AM,11:45:00 AM,N,Y,N,Y,N,N,N
008867,1171,1,003,BSAD,3500,OPERATIONS MANAGEMENT,MAMMEL215,6:00:00 PM,8:40:00 PM,Y,N,N,N,N,N,N
008867,1171,1,004,BSAD,3500,OPERATIONS MANAGEMENT,MAMMEL120,6:00:00 PM,8:40:00 PM,N,N,N,Y,N,N,N
008867,1171,1,850,BSAD,3500,OPERATIONS MANAGEMENT,TOTLONLINE,,,N,N,N,N,N,N,N
010659,1171,1,001,JMC,2100,MEDIA WRITING LABORATORY,ARTSCI112,4:00:00 PM,5:50:00 PM,N,Y,N,Y,N,N,N
010659,1171,1,002,JMC,2100,MEDIA WRITING LABORATORY,ARTSCI110,8:00:00 AM,9:50:00 AM,N,Y,N,Y,N,N,N
010659,1171,1,003,JMC,2100,MEDIA WRITING LABORATORY,ARTSCI112,10:00:00 AM,11:50:00 AM,N,Y,N,Y,N,N,N
010659,1171,1,004,JMC,2100,MEDIA WRITING LABORATORY,ARTSCI112,6:00:00 PM,9:40:00 PM,N,N,Y,N,N,N,N
010659,1171,1,005,JMC,2100,MEDIA WRITING LABORATORY,ARTSCI112,10:00:00 AM,11:50:00 AM,Y,N,Y,N,N,N,N
010660,1171,1,001,JMC,2104,MEDIA WRITING LECTURE,ARTSCI380,1:00:00 PM,2:15:00 PM,N,Y,N,N,N,N,N
010660,1171,1,002,JMC,2104,MEDIA WRITING LECTURE,ARTSCI380,1:00:00 PM,2:15:00 PM,N,N,N,Y,N,N,N
010660,1171,1,003,JMC,2104,MEDIA WRITING LECTURE,ARTSCI216,4:30:00 PM,5:45:00 PM,N,N,Y,N,N,N,N
010661,1171,1,001,JMC,2150,NEWS WRITING AND REPORTING,ARTSCI112,2:30:00 PM,3:45:00 PM,N,Y,N,Y,N,N,N
010662,1171,1,001,JMC,2160,EDITING PRINCIPLES,ARTSCI110,10:00:00 AM,11:50:00 AM,Y,N,Y,N,N,N,N
010663,1171,1,001,JMC,2200,MEDIA STORYTELLING I,ARTSCI306,5:00:00 PM,5:50:00 PM,Y,N,N,N,N,N,N
010663,1171,1,002,JMC,2200,MEDIA STORYTELLING I,ARTSCI112,6:00:00 PM,7:50:00 PM,Y,N,N,N,N,N,N
010663,1171,1,003,JMC,2200,MEDIA STORYTELLING I,ARTSCI110,6:00:00 PM,7:50:00 PM,N,N,Y,N,N,N,N
010663,1171,1,004,JMC,2200,MEDIA STORYTELLING I,ARTSCI112,8:00:00 AM,9:50:00 AM,N,N,Y,N,N,N,N
056575,1171,1,001,JMC,2300,MEDIA STORYTELLING II,ARTSCI110,6:00:00 PM,8:50:00 PM,N,N,N,Y,N,N,N
056575,1171,1,002,JMC,2300,MEDIA STORYTELLING II,CPACS104,6:00:00 PM,8:50:00 PM,N,N,N,Y,N,N,N
056575,1171,1,003,JMC,2300,MEDIA STORYTELLING II,CPACS104,6:00:00 PM,8:50:00 PM,N,N,N,Y,N,N,N
010664,1171,1,001,JMC,3110,PHOTOGRAPHY,ARTSCI110,10:00:00 AM,11:15:00 AM,N,Y,N,Y,N,N,N
010676,1171,1,001,JMC,3230,PRINCIPLES OF PR,ARTSCI211,2:30:00 PM,3:45:00 PM,N,Y,N,Y,N,N,N
010668,1171,1,001,JMC,3400,MAGAZINE ARTICLE WRITING,ARTSCI112,8:30:00 AM,9:45:00 AM,N,Y,N,Y,N,N,N
010670,1171,1,001,JMC,3500,PR AND ADVERTISING DESIGN,ARTSCI313,9:00:00 AM,9:50:00 AM,Y,N,N,N,N,N,N
010670,1171,1,002,JMC,3500,PR AND ADVERTISING DESIGN,ARTSCI110,12:00:00 PM,1:50:00 PM,Y,N,N,N,N,N,N
010670,1171,1,003,JMC,3500,PR AND ADVERTISING DESIGN,ARTSCI110,12:00:00 PM,1:50:00 PM,N,N,Y,N,N,N,N
010671,1171,1,001,JMC,3620,PRINC CREATIVE ADVERTISING,CPACS121,10:00:00 AM,11:15:00 AM,Y,N,Y,N,N,N,N
010673,1171,1,001,JMC,3970,APPL JOURNALISM/BROADCASTING,TBA,,,N,N,N,N,N,N,N
010684,1171,1,001,JMC,4430,GLOBAL COMM,ARTSCI214,1:00:00 PM,2:15:00 PM,N,Y,N,Y,N,N,N
010696,1171,1,001,JMC,4970,INTERNSHIP EXPERIENCE,TBA,,,N,N,N,N,N,N,N
010698,1171,1,001,JMC,4980,INDEPENDENT STUDY COMMUNICATN,TBA,,,N,N,N,N,N,N,N
007682,1171,1,001,JMC,4990,ADV COMMUNICATION PRACTICUM,TBA,,,N,N,N,N,N,N,N
057718,1171,1,002,JMC,4450,JMC CAPSTONE I,ARTSCI112,2:30:00 PM,4:45:00 PM,Y,N,Y,N,N,N,N
057718,1171,1,003,JMC,4450,JMC CAPSTONE I,CPACS104,2:30:00 PM,4:45:00 PM,Y,N,Y,N,N,N,N
057718,1171,1,004,JMC,4450,JMC CAPSTONE I,CPACS104,2:30:00 PM,4:45:00 PM,Y,N,Y,N,N,N,N
057719,1171,1,001,JMC,4460,JMC CAPSTONE II,ARTSCI110,2:30:00 PM,4:45:00 PM,Y,N,Y,N,N,N,N
057719,1171,1,002,JMC,4460,JMC CAPSTONE II,ARTSCI112,2:30:00 PM,4:45:00 PM,Y,N,Y,N,N,N,N
057719,1171,1,003,JMC,4460,JMC CAPSTONE II,CPACS104,2:30:00 PM,4:45:00 PM,Y,N,Y,N,N,N,N
057719,1171,1,004,JMC,4460,JMC CAPSTONE II,CPACS104,2:30:00 PM,4:45:00 PM,Y,N,Y,N,N,N,N
008227,1171,1,098,CRCJ,1010,SURVEY OF CRIMINAL JUSTICE,KAYSER208C,1:00:00 PM,2:15:00 PM,N,Y,N,Y,N,N,N
054432,1171,1,001,ENGL,3300,TOPICS IN AMERICAN LIT,ARTSCI380,2:30:00 PM,3:45:00 PM,Y,N,Y,N,N,N,N
011352,1171,1,001,NSCI,3940,WRITING IN CHEMISTRY,DURHAM165,12:00:00 PM,12:50:00 PM,N,Y,N,Y,N,N,N
011511,1171,1,001,PE,1010,INTRO ATHLETIC TRAINING,HPER234,9:00:00 AM,9:50:00 AM,N,Y,N,N,N,N,N
011514,1171,1,007,PE,1800,FITNESS FOR LIVING,HPER138,10:00:00 AM,10:50:00 AM,N,Y,N,Y,N,N,N
011514,1171,1,007,PE,1800,FITNESS FOR LIVING,HPER135,10:00:00 AM,10:50:00 AM,N,Y,N,Y,N,N,N
011514,1171,1,005,PE,1800,FITNESS FOR LIVING,HPER138,10:00:00 AM,10:50:00 AM,Y,N,Y,N,N,N,N
011514,1171,1,005,PE,1800,FITNESS FOR LIVING,HPER135,10:00:00 AM,10:50:00 AM,Y,N,Y,N,N,N,N
011514,1171,1,004,PE,1800,FITNESS FOR LIVING,HPER138,11:00:00 AM,11:50:00 AM,Y,N,Y,N,N,N,N
011514,1171,1,004,PE,1800,FITNESS FOR LIVING,HPER135,11:00:00 AM,11:50:00 AM,Y,N,Y,N,N,N,N
011514,1171,1,003,PE,1800,FITNESS FOR LIVING,HPER138,8:00:00 AM,8:50:00 AM,Y,N,Y,N,N,N,N
011514,1171,1,003,PE,1800,FITNESS FOR LIVING,HPER135,8:00:00 AM,8:50:00 AM,Y,N,Y,N,N,N,N
011514,1171,1,002,PE,1800,FITNESS FOR LIVING,HPER112,9:00:00 AM,9:50:00 AM,N,Y,N,N,N,N,N
011514,1171,1,001,PE,1800,FITNESS FOR LIVING,HPER112,9:00:00 AM,9:50:00 AM,Y,N,N,N,N,N,N
011517,1171,1,001,PE,2210,GROUP EXERCISE,HPER139,1:00:00 PM,1:55:00 PM,N,Y,N,Y,N,N,N
011517,1171,1,001,PE,2210,GROUP EXERCISE,HPER143,1:00:00 PM,1:55:00 PM,N,Y,N,Y,N,N,N
011518,1171,1,001,PE,2220,THEORY AND PRACT RES TRAIN,HPER139,1:00:00 PM,1:55:00 PM,Y,N,Y,N,N,N,N
011518,1171,1,001,PE,2220,THEORY AND PRACT RES TRAIN,HPER119,1:00:00 PM,1:55:00 PM,Y,N,Y,N,N,N,N
011523,1171,1,001,PE,2320,TEACHING GAMES 2,HPER201,9:00:00 AM,9:50:00 AM,Y,N,Y,N,Y,N,N
011523,1171,1,001,PE,2320,TEACHING GAMES 2,HPER014,9:00:00 AM,9:50:00 AM,Y,N,Y,N,Y,N,N
011524,1171,1,001,PE,2330,OUTDOOR/ADVENTURE ACTIVITIES,HPER234,10:00:00 AM,11:15:00 AM,Y,N,Y,N,N,N,N
011526,1171,1,001,PE,2430,FOUNDATIONS IN PE,HPER112,10:00:00 AM,11:15:00 AM,N,Y,N,Y,N,N,N
011532,1171,1,001,PE,3040,PREV & CARE OF INJURIES,HPER213,10:00:00 AM,11:15:00 AM,Y,N,Y,N,N,N,N
011542,1171,1,801,PE,3350,TEACH & CUR DVLP ELEM PE,OFFCAMPUS,1:00:00 PM,3:45:00 PM,N,Y,N,Y,N,N,N
011544,1171,1,001,PE,3480,ORGANIZATN & ADM OF ATHLETICS,HPER213,12:00:00 PM,2:40:00 PM,N,N,N,Y,N,N,N
011550,1171,1,001,PE,3760,BASEBALL COACHING THEORY,CENTER100,10:00:00 AM,11:15:00 AM,N,Y,N,Y,N,N,N
011551,1171,1,001,PE,3770,FOOTBALL COACHING THEORY/PRAC,HPER211,10:00:00 AM,11:15:00 AM,Y,N,Y,N,N,N,N
011553,1171,1,001,PE,3790,BASKETBALL COACHG THEORY/PRAC,HPER211,8:00:00 AM,9:15:00 AM,N,Y,N,Y,N,N,N
011553,1171,1,001,PE,3790,BASKETBALL COACHG THEORY/PRAC,HPER201,8:00:00 AM,9:15:00 AM,N,Y,N,Y,N,N,N
011557,1171,1,001,PE,3900,MOTIVATION FOR PHYS ACTIVITY,HPER112,2:30:00 PM,5:10:00 PM,N,N,N,Y,N,N,N
011572,1171,1,001,PE,4360,ORTH AND MED ASP AT,HPER231,6:00:00 PM,8:40:00 PM,N,Y,N,N,N,N,N
011576,1171,1,001,PE,4800,EXERCISE LEADER PRACTICUM I,HPER211,3:00:00 PM,5:00:00 PM,N,Y,N,N,N,N,N
011576,1171,1,001,PE,4800,EXERCISE LEADER PRACTICUM I,HPER201,3:00:00 PM,5:00:00 PM,N,Y,N,N,N,N,N
008876,1171,1,001,ECON,1200,INTRO TO THE U.S. ECONOMY,ROSKNS010A,11:30:00 AM,12:45:00 PM,Y,N,Y,N,N,N,N
008876,1171,1,002,ECON,1200,INTRO TO THE U.S. ECONOMY,ROSKNS010A,11:30:00 AM,12:45:00 PM,N,Y,N,Y,N,N,N
008879,1171,1,001,ECON,2200,MICRO ECONOMICS,MAMMEL117,6:00:00 PM,8:40:00 PM,N,Y,N,N,N,N,N
008879,1171,1,002,ECON,2200,MICRO ECONOMICS,MAMMEL118,10:30:00 AM,11:45:00 AM,Y,N,Y,N,N,N,N
008879,1171,1,003,ECON,2200,MICRO ECONOMICS,MAMMEL118,1:30:00 PM,2:45:00 PM,N,Y,N,Y,N,N,N
008879,1171,1,004,ECON,2200,MICRO ECONOMICS,MAMMEL118,1:30:00 PM,2:45:00 PM,Y,N,Y,N,N,N,N
008879,1171,1,005,ECON,2200,MICRO ECONOMICS,MAMMEL120,12:00:00 PM,1:15:00 PM,N,Y,N,Y,N,N,N
008879,1171,1,006,ECON,2200,MICRO ECONOMICS,MAMMEL120,10:30:00 AM,11:45:00 AM,N,Y,N,Y,N,N,N
008879,1171,1,850,ECON,2200,MICRO ECONOMICS,TOTLONLINE,,,N,N,N,N,N,N,N
008878,1171,1,001,ECON,2220,PRINCIPLES OF ECONOMICS-MACRO,MAMMEL121,10:30:00 AM,11:45:00 AM,Y,N,Y,N,N,N,N
008878,1171,1,002,ECON,2220,PRINCIPLES OF ECONOMICS-MACRO,MAMMEL121,10:30:00 AM,11:45:00 AM,N,Y,N,Y,N,N,N
008878,1171,1,003,ECON,2220,PRINCIPLES OF ECONOMICS-MACRO,MAMMEL118,6:00:00 PM,8:40:00 PM,N,N,N,Y,N,N,N
008878,1171,1,850,ECON,2220,PRINCIPLES OF ECONOMICS-MACRO,TOTLONLINE,,,N,N,N,N,N,N,N
008885,1171,1,001,ECON,3220,ECONOMIC THEORY: MACRO,MAMMEL324,3:00:00 PM,5:40:00 PM,N,Y,N,N,N,N,N
008905,1171,1,001,ECON,4450,MONETARY THEORY & POLICY,MAMMEL324,3:00:00 PM,5:50:00 PM,Y,N,N,N,N,N,N
008906,1171,1,001,ECON,4500,SPECIAL PROBLEMS IN ECONOMICS,TBA,,,N,N,N,N,N,N,N
008907,1171,1,001,ECON,4510,ECONOMIC INTERNSHIP,TBA,,,N,N,N,N,N,N,N
008914,1171,1,001,ECON,4850,ECON URBAN/REGIONAL DEVELOPMNT,MAMMEL216,6:00:00 PM,8:40:00 PM,N,N,N,Y,N,N,N
009393,1171,1,001,FNBK,2280,PERSONAL FINANCE,MAMMEL118,6:00:00 PM,8:40:00 PM,Y,N,N,N,N,N,N
007416,1171,1,001,FNBK,3000,FINANCIAL REPORTING & ANALYSIS,MAMMEL122,5:00:00 PM,7:40:00 PM,N,Y,N,N,N,N,N
007416,1171,1,002,FNBK,3000,FINANCIAL REPORTING & ANALYSIS,MAMMEL122,9:00:00 AM,10:15:00 AM,N,Y,N,Y,N,N,N
007417,1171,1,001,FNBK,3250,FINANCE,MAMMEL119,10:30:00 AM,11:45:00 AM,Y,N,Y,N,N,N,N
007417,1171,1,002,FNBK,3250,FINANCE,MAMMEL122,6:00:00 PM,8:40:00 PM,Y,N,N,N,N,N,N
007417,1171,1,003,FNBK,3250,FINANCE,MAMMEL122,10:30:00 AM,11:45:00 AM,N,Y,N,Y,N,N,N
007417,1171,1,004,FNBK,3250,FINANCE,MAMMEL322,1:30:00 PM,2:45:00 PM,N,Y,N,Y,N,N,N
007419,1171,1,001,FNBK,3400,INVESTMENT PRINCIPLES,MAMMEL323,3:00:00 PM,4:15:00 PM,Y,N,Y,N,N,N,N
007419,1171,1,002,FNBK,3400,INVESTMENT PRINCIPLES,MAMMEL121,6:00:00 PM,8:40:00 PM,Y,N,N,N,N,N,N
009395,1171,1,001,FNBK,3500,FINANCIAL MARKETS,MAMMEL119,6:00:00 PM,8:40:00 PM,N,Y,N,N,N,N,N
007422,1171,1,001,FNBK,3650,COMMERCIAL BANK MGMT,MAMMEL119,1:30:00 PM,2:45:00 PM,Y,N,Y,N,N,N,N
007423,1171,1,001,FNBK,3700,INTERNATIONAL FINANCE,MAMMEL119,12:00:00 PM,1:15:00 PM,Y,N,Y,N,N,N,N
007423,1171,1,002,FNBK,3700,INTERNATIONAL FINANCE,MAMMEL118,6:00:00 PM,8:40:00 PM,N,N,Y,N,N,N,N
007429,1171,1,001,FNBK,4150,INTERMEDIATE FINANCIAL MGMT,MAMMEL122,10:30:00 AM,11:45:00 AM,Y,N,Y,N,N,N,N
007429,1171,1,002,FNBK,4150,INTERMEDIATE FINANCIAL MGMT,MAMMEL324,5:30:00 PM,8:20:00 PM,N,N,N,Y,N,N,N
007433,1171,1,001,FNBK,4500,SPECIAL PROBLEMS FIN&BNK,TBA,,,N,N,N,N,N,N,N
009399,1171,1,001,FNBK,4610,PORTFOLIO MANAGEMENT,MAMMEL115,5:00:00 PM,7:40:00 PM,Y,N,N,N,N,N,N
010719,1171,1,001,LAWS,3930,BUSINESS LAW FUNDAMENTALS,MAMMEL220,10:30:00 AM,11:45:00 AM,N,Y,N,Y,N,N,N
010719,1171,1,002,LAWS,3930,BUSINESS LAW FUNDAMENTALS,MAMMEL216,6:00:00 PM,8:40:00 PM,N,N,Y,N,N,N,N
010719,1171,1,003,LAWS,3930,BUSINESS LAW FUNDAMENTALS,MAMMEL118,6:00:00 PM,8:40:00 PM,N,Y,N,N,N,N,N
010724,1171,1,001,LAWS,4220,LEGAL ISSUES IN MGMT,MAMMEL323,9:00:00 AM,10:15:00 AM,Y,N,Y,N,N,N,N
010727,1171,1,001,LAWS,4500,SPECIAL PROBLEMS IN LAWS,TBA,,,N,N,N,N,N,N,N
010728,1171,1,001,LAWS,4510,LAW & SOCIETY INTERNSHIP,TBA,,,N,N,N,N,N,N,N
010963,1171,1,001,MGMT,3200,MANAGERIAL COMMUNICATIONS,MAMMEL323,10:30:00 AM,11:45:00 AM,Y,N,Y,N,N,N,N
010963,1171,1,002,MGMT,3200,MANAGERIAL COMMUNICATIONS,MAMMEL323,12:00:00 PM,1:15:00 PM,Y,N,Y,N,N,N,N
010963,1171,1,003,MGMT,3200,MANAGERIAL COMMUNICATIONS,MAMMEL323,10:30:00 AM,11:45:00 AM,N,Y,N,Y,N,N,N
010963,1171,1,004,MGMT,3200,MANAGERIAL COMMUNICATIONS,MAMMEL323,12:00:00 PM,1:15:00 PM,N,Y,N,Y,N,N,N
010963,1171,1,005,MGMT,3200,MANAGERIAL COMMUNICATIONS,MAMMEL323,1:30:00 PM,2:45:00 PM,N,Y,N,Y,N,N,N
010963,1171,1,006,MGMT,3200,MANAGERIAL COMMUNICATIONS,MAMMEL218,5:30:00 PM,8:10:00 PM,Y,N,N,N,N,N,N
010963,1171,1,007,MGMT,3200,MANAGERIAL COMMUNICATIONS,MAMMEL220,12:00:00 PM,1:15:00 PM,Y,N,Y,N,N,N,N
010963,1171,1,850,MGMT,3200,MANAGERIAL COMMUNICATIONS,TOTLONLINE,,,N,N,N,N,N,N,N
010966,1171,1,001,MGMT,3490,MANAGEMENT,MAMMEL323,6:00:00 PM,8:40:00 PM,Y,N,N,N,N,N,N
010966,1171,1,850,MGMT,3490,MANAGEMENT,TOTLONLINE,,,N,N,N,N,N,N,N
010966,1171,1,002,MGMT,3490,MANAGEMENT,MAMMEL117,9:00:00 AM,10:15:00 AM,N,Y,N,Y,N,N,N
010966,1171,1,851,MGMT,3490,MANAGEMENT,TOTLONLINE,,,N,N,N,N,N,N,N
010966,1171,1,003,MGMT,3490,MANAGEMENT,MAMMEL118,12:00:00 PM,1:15:00 PM,Y,N,Y,N,N,N,N
010967,1171,1,001,MGMT,3510,HUMAN RESOURCE MANAGEMENT,MAMMEL324,12:00:00 PM,1:15:00 PM,N,Y,N,Y,N,N,N
010967,1171,1,002,MGMT,3510,HUMAN RESOURCE MANAGEMENT,MAMMEL325,6:00:00 PM,8:40:00 PM,N,Y,N,N,N,N,N
009172,1171,1,861,ENGL,1150,ENGLISH COMPOSITION I,KAYSER234,2:30:00 PM,3:45:00 PM,N,N,Y,N,N,N,N
009176,1171,1,001,ENGL,1200,AUTOBIO READING AND WRITING,ARTSCI181,2:30:00 PM,3:45:00 PM,N,Y,N,Y,N,N,N
058289,1171,1,001,SPED,1500,INTRO TO SPECIAL EDUCATION,ROSKNS304,11:30:00 AM,12:45:00 PM,Y,N,Y,N,N,N,N
012627,1171,1,001,SPED,4710,INTERACTIONS,ROSKNS408,4:30:00 PM,7:05:00 PM,N,N,Y,N,N,N,N
058002,1171,1,001,PE,4720,CLINICAL PRACTICUM AT II,HPER231,9:00:00 AM,9:50:00 AM,Y,N,N,N,N,N,N
058004,1171,1,001,PE,4740,CLINICAL PRACTICUM AT IV,HPER231,8:00:00 AM,8:50:00 AM,Y,N,N,N,N,N,N
009001,1171,1,003,EDUC,2030,HUMAN RELATIONS,ROSKNS401,11:00:00 AM,11:50:00 AM,Y,N,Y,N,Y,N,N
058294,1171,1,001,MUS,4300,BUSINESS OF MUSIC,STRAUSS131,11:00:00 AM,11:50:00 AM,Y,N,Y,N,Y,N,N
058440,1171,1,001,GEOG,1050,HUMAN-ENVIRONMENT GEOGRAPHY,DURHAM116,10:00:00 AM,11:15:00 AM,N,Y,N,Y,N,N,N
058440,1171,1,002,GEOG,1050,HUMAN-ENVIRONMENT GEOGRAPHY,DURHAM287,11:00:00 AM,12:40:00 PM,Y,N,N,N,N,N,N
058440,1171,1,003,GEOG,1050,HUMAN-ENVIRONMENT GEOGRAPHY,DURHAM287,11:00:00 AM,12:40:00 PM,N,N,Y,N,N,N,N
058440,1171,1,004,GEOG,1050,HUMAN-ENVIRONMENT GEOGRAPHY,DURHAM116,11:30:00 AM,12:45:00 PM,N,Y,N,Y,N,N,N
058440,1171,1,005,GEOG,1050,HUMAN-ENVIRONMENT GEOGRAPHY,DURHAM287,9:00:00 AM,10:40:00 AM,Y,N,N,N,N,N,N
058440,1171,1,006,GEOG,1050,HUMAN-ENVIRONMENT GEOGRAPHY,DURHAM287,9:00:00 AM,10:40:00 AM,N,Y,N,N,N,N,N
058440,1171,1,007,GEOG,1050,HUMAN-ENVIRONMENT GEOGRAPHY,DURHAM287,9:00:00 AM,10:40:00 AM,N,N,Y,N,N,N,N
058440,1171,1,008,GEOG,1050,HUMAN-ENVIRONMENT GEOGRAPHY,DURHAM287,9:00:00 AM,10:40:00 AM,N,N,N,Y,N,N,N
011646,1171,O9,006,PEA, 111T,YOGA I,HPER239,1:00:00 PM,2:35:00 PM,Y,N,Y,N,N,N,N
008006,1171,1,003,CIST,3000,ADVANCED COMPOSITION FOR IS&T,PKIEWIT157,1:30:00 PM,2:45:00 PM,N,Y,N,Y,N,N,N
007143,1171,1,001,ANTH,4220,NORTH AMERICAN ARCHAEOLOGY,ALLWINE309,1:00:00 PM,2:15:00 PM,Y,N,Y,N,N,N,N
007134,1171,1,003,ANTH,1050,INTRODUCTION TO ANTHROPOLOGY,ARTSCI438,10:00:00 AM,11:15:00 AM,N,Y,N,Y,N,N,N
057933,1171,1,001,SOC,3510,RESEARCH METHODS,ALLWINE303,10:00:00 AM,11:15:00 AM,N,Y,N,Y,N,N,N
009683,1171,1,850,GERO,4750,"MID LIFE,CAREER CHNG & PRE RET",TOTLONLINE,,,N,N,N,N,N,N,N
011393,1171,1,851,PA,3000,APPLIED STATS,TOTLONLINE,,,N,N,N,N,N,N,N
007472,1171,1,003,BIOL,3340,ECOLOGY,ALLWINE423,2:30:00 PM,5:20:00 PM,N,N,N,Y,N,N,N
007472,1171,1,002,BIOL,3340,ECOLOGY,ALLWINE423,2:30:00 PM,5:20:00 PM,N,Y,N,N,N,N,N
007522,1171,1,001,BIOL,4850,DEVELOPMENTAL BIOLOGY,ALLWINE314,10:00:00 AM,11:15:00 AM,Y,N,Y,N,N,N,N
012261,1171,1,851,SOC,4800,CONTEMPORARY TOPS IN SOCIOLOGY,TOTLONLINE,,,N,N,N,N,N,N,N
008101,1171,1,002,CIVE, 498,SPEC TOPICS IN CIVIL ENGR,PKIEWIT160,3:00:00 PM,4:15:00 PM,Y,N,Y,N,N,N,N
007417,1178,1,003,FNBK,3250,FINANCE,MAMMEL325,12:00:00 PM,1:15:00 PM,N,Y,N,Y,N,N,N
007417,1178,1,001,FNBK,3250,FINANCE,MAMMEL220,1:30:00 PM,2:45:00 PM,Y,N,Y,N,N,N,N
008101,1171,1,003,CIVE, 498,SPEC TOPICS IN CIVIL ENGR,PKIEWIT160,1:30:00 PM,2:45:00 PM,Y,N,Y,N,N,N,N
008101,1171,1,823,CIVE, 498,SPEC TOPICS IN CIVIL ENGR,PKIEWIT160,1:30:00 PM,2:45:00 PM,Y,N,Y,N,N,N,N
007417,1178,1,002,FNBK,3250,FINANCE,MAMMEL218,6:00:00 PM,8:40:00 PM,Y,N,N,N,N,N,N
058977,1171,1,002,MUS,4750,INSTRUMENTAL LITERATURE,TBA,,,N,N,N,N,N,N,N
008597,1178,1,001,CSCI,4850,DATABASE MANAGEMENT SYSTEMS,PKIEWIT256,12:00:00 PM,1:15:00 PM,Y,N,Y,N,N,N,N
010538,1178,1,850,ISQA,4100,INF SYS ARCH AND ORG,TOTLONLINE,,,N,N,N,N,N,N,N
008539,1171,1,850,CSCI,2240,INTRO TO C PROGRAMMING,TOTLONLINE,,,N,N,N,N,N,N,N
008539,1171,1,001,CSCI,2240,INTRO TO C PROGRAMMING,PKIEWIT274,1:30:00 PM,2:45:00 PM,N,Y,N,Y,N,N,N
008547,1171,1,001,CSCI,3710,INTRO TO DIGITAL DESIGN,PKIEWIT261,12:00:00 PM,1:15:00 PM,Y,N,Y,N,N,N,N
008565,1171,1,002,CSCI,3320,DATA STRUCTURES,PKIEWIT153,4:00:00 PM,5:15:00 PM,N,Y,N,Y,N,N,N
008565,1171,1,001,CSCI,3320,DATA STRUCTURES,PKIEWIT274,1:30:00 PM,2:45:00 PM,Y,N,Y,N,N,N,N
008571,1171,1,001,CSCI,4000,ASSESSMENT,TBA,,,N,N,N,N,N,N,N
008573,1171,1,001,CSCI,4150,GRAPH THEORY & APPLICATIONS,PKIEWIT256,4:00:00 PM,5:15:00 PM,N,Y,N,Y,N,N,N
008574,1171,1,001,CSCI,4220,PRINC OF PROGRAMMING LANGUAGES,PKIEWIT261,4:00:00 PM,5:15:00 PM,N,Y,N,Y,N,N,N
008579,1171,1,001,CSCI,4350,COMPUTER ARCHITECTURE,PKIEWIT155,12:00:00 PM,1:15:00 PM,Y,N,Y,N,N,N,N
